iter	Passed	Remaining
3528	2165	235
3529	2166	234
3530	2167	233
3531	2167	233
3532	2168	232
3533	2168	231
3534	2169	231
3535	2169	230
3536	2170	230
3537	2171	229
3538	2171	228
3539	2172	228
3540	2173	227
3541	2173	227
3542	2174	226
3543	2174	225
3544	2175	225
3545	2175	224
3546	2176	223
3547	2176	223
3548	2177	222
3549	2178	222
3550	2178	221
3551	2179	220
3552	2180	220
3553	2180	219
3554	2181	219
3555	2181	218
3556	2182	217
3557	2183	217
3558	2184	216
3559	2184	216
3560	2185	215
3561	2186	214
3562	2186	214
3563	2187	213
3564	2187	212
3565	2188	212
3566	2188	211
3567	2189	211
3568	2189	210
3569	2190	209
3570	2190	209
3571	2191	208
3572	2192	207
3573	2192	207
3574	2193	206
3575	2193	206
3576	2194	205
3577	2195	204
3578	2196	204
3579	2196	203
3580	2197	203
3581	2198	202
3582	2198	201
3583	2199	201
3584	2200	200
3585	2200	200
3586	2201	199
3587	2201	198
3588	2202	198
3589	2203	197
3590	2203	196
3591	2204	196
3592	2204	195
3593	2206	195
3594	2206	194
3595	2207	193
3596	2207	193
3597	2208	192
3598	2208	192
3599	2209	191
3600	2210	190
3601	2210	190
3602	2211	189
3603	2211	189
3604	2212	188
3605	2213	187
3606	2214	187
3607	2214	186
3608	2215	185
3609	2215	185
3610	2216	184
3611	2216	184
3612	2217	183
3613	2218	182
3614	2219	182
3615	2219	181
3616	2220	181
3617	2220	180
3618	2221	179
3619	2222	179
3620	2222	178
3621	2223	177
3622	2223	177
3623	2224	176
3624	2224	176
3625	2225	175
3626	2226	174
3627	2226	174
3628	2227	173
3629	2227	173
3630	2228	172
3631	2229	171
3632	2229	171
3633	2230	170
3634	2230	169
3635	2231	169
3636	2232	168
3637	2232	168
3638	2233	167
3639	2234	166
3640	2234	166
3641	2235	165
3642	2235	165
3643	2236	164
3644	2236	163
3645	2237	163
3646	2238	162
3647	2238	162
3648	2239	161
3649	2239	160
3650	2240	160
3651	2241	159
3652	2241	158
3653	2242	158
3654	2242	157
3655	2243	157
3656	2244	156
3657	2244	155
3658	2245	155
3659	2245	154
3660	2246	154
3661	2247	153
3662	2247	152
3663	2248	152
3664	2249	151
3665	2249	150
3666	2250	150
3667	2251	149
3668	2251	149
3669	2252	148
3670	2252	147
3671	2253	147
3672	2253	146
3673	2254	146
3674	2254	145
3675	2255	144
3676	2256	144
3677	2256	143
3678	2257	142
3679	2257	142
3680	2258	141
3681	2258	141
3682	2259	140
3683	2260	139
3684	2260	139
3685	2261	138
3686	2262	138
3687	2262	137
3688	2263	136
3689	2263	136
3690	2264	135
3691	2265	134
3692	2265	134
3693	2266	133
3694	2266	133
3695	2267	132
3696	2267	131
3697	2268	131
3698	2269	130
3699	2269	130
3700	2270	129
3701	2270	128
3702	2271	128
3703	2271	127
3704	2272	126
3705	2273	126
3706	2274	125
3707	2275	125
3708	2275	124
3709	2276	123
3710	2276	123
3711	2277	122
3712	2277	122
3713	2278	121
3714	2279	120
3715	2279	120
3716	2280	119
3717	2280	119
3718	2281	118
3719	2281	117
3720	2282	117
3721	2283	116
3722	2283	115
3723	2284	115
3724	2284	114
3725	2285	114
3726	2285	113
3727	2286	112
3728	2287	112
3729	2287	111
3730	2288	111
3731	2288	110
3732	2289	109
3733	2289	109
3734	2290	108
3735	2291	107
3736	2291	107
3737	2292	106
3738	2292	106
3739	2293	105
3740	2293	104
3741	2294	104
3742	2295	103
3743	2295	103
3744	2296	102
3745	2296	101
3746	2297	101
3747	2297	100
3748	2298	99
3749	2299	99
3750	2299	98
3751	2300	98
3752	2300	97
3753	2301	96
3754	2301	96
3755	2302	95
3756	2302	95
3757	2303	94
3758	2304	93
3759	2304	93
3760	2305	92
3761	2305	91
3762	2306	91
3763	2306	90
3764	2307	90
3765	2307	89
3766	2308	88
3767	2308	88
3768	2309	87
3769	2310	87
3770	2310	86
3771	2311	85
3772	2311	85
3773	2312	84
3774	2312	83
3775	2313	83
3776	2314	82
3777	2314	82
3778	2315	81
3779	2315	80
3780	2316	80
3781	2317	79
3782	2318	79
3783	2318	78
3784	2319	77
3785	2320	77
3786	2320	76
3787	2321	76
3788	2322	75
3789	2322	74
3790	2323	74
3791	2323	73
3792	2324	72
3793	2325	72
3794	2325	71
3795	2326	71
3796	2327	70
3797	2327	69
3798	2328	69
3799	2328	68
3800	2329	68
3801	2330	67
3802	2330	66
3803	2331	66
3804	2331	65
3805	2332	64
3806	2332	64
3807	2333	63
3808	2334	63
3809	2334	62
3810	2335	61
3811	2335	61
3812	2336	60
3813	2336	60
3814	2337	59
3815	2337	58
3816	2338	58
3817	2339	57
3818	2339	56
3819	2340	56
3820	2340	55
3821	2341	55
3822	2342	54
3823	2342	53
3824	2343	53
3825	2343	52
3826	2344	52
3827	2344	51
3828	2345	50
3829	2346	50
3830	2346	49
3831	2347	49
3832	2347	48
3833	2348	47
3834	2348	47
3835	2349	46
3836	2350	45
3837	2350	45
3838	2351	44
3839	2351	44
3840	2352	43
3841	2352	42
3842	2353	42
3843	2353	41
3844	2354	41
3845	2355	40
3846	2355	39
3847	2356	39
3848	2356	38
3849	2357	37
3850	2357	37
3851	2358	36
3852	2358	36
3853	2359	35
3854	2360	34
3855	2361	34
3856	2361	33
3857	2362	33
3858	2362	32
3859	2363	31
3860	2364	31
3861	2364	30
3862	2365	30
3863	2365	29
3864	2366	28
3865	2366	28
3866	2367	27
3867	2368	26
3868	2368	26
3869	2369	25
3870	2369	25
3871	2370	24
3872	2370	23
3873	2371	23
3874	2372	22
3875	2372	22
3876	2373	21
3877	2374	20
3878	2374	20
3879	2375	19
3880	2375	18
3881	2376	18
3882	2376	17
3883	2377	17
3884	2378	16
3885	2378	15
3886	2379	15
3887	2379	14
3888	2380	14
3889	2381	13
3890	2381	12
3891	2382	12
3892	2382	11
3893	2383	11
3894	2383	10
3895	2384	9
3896	2385	9
3897	2386	8
3898	2387	7
3899	2388	7
3900	2388	6
3901	2389	6
3902	2389	5
3903	2390	4
3904	2390	4
3905	2391	3
3906	2391	3
3907	2392	2
3908	2393	1
3909	2393	1
3910	2394	0
3911	2394	0
