iter	RMSE
2905	0.03959014733
2906	0.0395752882
2907	0.03956102219
2908	0.03955470396
2909	0.03955295301
2910	0.03953727183
2911	0.03951817032
2912	0.03950138818
2913	0.03949080872
2914	0.03948764313
2915	0.03947310717
2916	0.03947093252
2917	0.03946736974
2918	0.03945101849
2919	0.03943268402
2920	0.03942149476
2921	0.03940032149
2922	0.03938546775
2923	0.03936708066
2924	0.03936323374
2925	0.03934679417
2926	0.03933252394
2927	0.03932123896
2928	0.03931107497
2929	0.03930636052
2930	0.03929243659
2931	0.03927557538
2932	0.03927148201
2933	0.03926979682
2934	0.03926888716
2935	0.03925278231
2936	0.03924969088
2937	0.03923603775
2938	0.03922041158
2939	0.03921501318
2940	0.03919556951
2941	0.03919160017
2942	0.0391806487
2943	0.03916974688
2944	0.03915458761
2945	0.0391424864
2946	0.03912528335
2947	0.03911911625
2948	0.03910714338
2949	0.03909350645
2950	0.03907873049
2951	0.03907347745
2952	0.03906039009
2953	0.03905771849
2954	0.03905043817
2955	0.03902790223
2956	0.03900833685
2957	0.03899407333
2958	0.03898144408
2959	0.03896360472
2960	0.03894722168
2961	0.03893315888
2962	0.03892328558
2963	0.03890122009
2964	0.03888959502
2965	0.0388812878
2966	0.03887878413
2967	0.03887440532
2968	0.03885675822
2969	0.03885166867
2970	0.03883751163
2971	0.03881365417
2972	0.03880160015
2973	0.03878300962
2974	0.03877093256
2975	0.03876731259
2976	0.03876137047
2977	0.03874967337
2978	0.03873571646
2979	0.0387164013
2980	0.0387142732
2981	0.03870055106
2982	0.03868828032
2983	0.03866906861
2984	0.03864779213
2985	0.03863340573
2986	0.03862104906
2987	0.03860560862
2988	0.03858840123
2989	0.03857965425
2990	0.03856244372
2991	0.03854425054
2992	0.03853551387
2993	0.03851622847
2994	0.03849804038
2995	0.03849296418
2996	0.03848881063
2997	0.03847204475
2998	0.03845336974
2999	0.0384512616
3000	0.03843488166
3001	0.03842138314
3002	0.03841999355
3003	0.038406199
3004	0.0383934683
3005	0.03837686002
3006	0.0383692104
3007	0.03835875795
3008	0.03833951049
3009	0.03832010557
3010	0.0383141516
3011	0.03830202354
3012	0.0382820797
3013	0.03827613337
3014	0.03824959512
3015	0.03823600175
3016	0.03822286566
3017	0.03821153193
3018	0.03820244365
3019	0.03819010117
3020	0.03817756048
3021	0.0381674229
3022	0.03815845954
3023	0.0381400579
3024	0.03813374754
3025	0.03812556638
3026	0.03811465612
3027	0.03809827832
3028	0.03808093119
3029	0.03806749198
3030	0.03806628298
3031	0.03805025519
3032	0.03802621937
3033	0.0380241439
3034	0.03800451461
3035	0.03800044993
3036	0.037986354
3037	0.03796671451
3038	0.03795899132
3039	0.03794816147
3040	0.03793936376
3041	0.03792441624
3042	0.03791063418
3043	0.03789751271
3044	0.0378858386
3045	0.03787316755
3046	0.03787099329
3047	0.03785625416
3048	0.03784633388
3049	0.03783258171
3050	0.03782888401
3051	0.03781324046
3052	0.03779829347
3053	0.03779064265
3054	0.03777219572
3055	0.03776057874
3056	0.03774585004
3057	0.03773492385
3058	0.03773160511
3059	0.03772574022
3060	0.03771891126
3061	0.03770559417
3062	0.03770164473
3063	0.03768494246
3064	0.03768429288
3065	0.0376737368
3066	0.03767215379
3067	0.03765232645
3068	0.03764077475
3069	0.03762987212
3070	0.03761906156
3071	0.03761181253
3072	0.03760036168
3073	0.03759769986
3074	0.03757678129
3075	0.03756179075
3076	0.03754736167
3077	0.03753661465
3078	0.03752456567
3079	0.03751012468
3080	0.03750703656
3081	0.03750253262
3082	0.03748786431
3083	0.0374843696
3084	0.03747250373
3085	0.03746603643
3086	0.03745658521
3087	0.03744483402
3088	0.03743793791
3089	0.03743439384
3090	0.03742897486
3091	0.03742440711
3092	0.03741558039
3093	0.03740493689
3094	0.03738914039
3095	0.03737767492
3096	0.03737322436
3097	0.03736789732
3098	0.03735922368
3099	0.03735777551
3100	0.0373531755
3101	0.03734755947
3102	0.03734605415
3103	0.03733496063
3104	0.03731741363
3105	0.0373166406
3106	0.03730199493
3107	0.03729279543
3108	0.03727627464
3109	0.03725713672
3110	0.03723858615
3111	0.03723780616
3112	0.03723641834
3113	0.03722271745
3114	0.03721105072
3115	0.03719547179
3116	0.03717757585
3117	0.03717626762
3118	0.03716321649
3119	0.03715427525
3120	0.03715279448
3121	0.037142455
3122	0.03712388424
3123	0.03711123868
3124	0.03710146092
3125	0.03708538364
3126	0.03707233914
3127	0.03705446757
3128	0.03704168002
3129	0.03702415235
3130	0.03701306434
3131	0.03700183927
3132	0.03698831097
3133	0.03696918292
3134	0.03696066401
3135	0.03694973287
3136	0.03692590089
3137	0.03691652363
3138	0.03689914088
3139	0.0368845313
3140	0.03687250591
3141	0.0368598899
3142	0.03685911428
3143	0.03684771219
3144	0.0368390297
3145	0.03683762815
3146	0.03682029509
3147	0.03681927144
3148	0.03681842576
3149	0.03681524183
3150	0.03680459945
3151	0.03678721373
3152	0.0367769037
3153	0.03676560554
3154	0.03675895306
3155	0.03674572583
3156	0.03672715882
3157	0.03671513872
3158	0.0366998205
3159	0.03669747949
3160	0.03668382804
3161	0.03667618245
3162	0.03666080824
3163	0.0366437749
3164	0.03663315966
3165	0.03663190434
3166	0.03661624355
3167	0.03659638069
3168	0.03659240949
3169	0.03657725157
3170	0.03656706555
3171	0.03656359303
3172	0.03655222097
3173	0.03655102953
3174	0.03654787856
3175	0.03654040588
3176	0.03653282698
3177	0.03652975858
3178	0.03652314314
3179	0.03651279859
3180	0.03650208351
3181	0.03649399039
3182	0.036475427
3183	0.03646291185
3184	0.03644998521
3185	0.03644130357
3186	0.03642886661
3187	0.03641217059
3188	0.03639855376
3189	0.03638493541
3190	0.03637314899
3191	0.03635977248
3192	0.0363569082
3193	0.03634813644
3194	0.03633305139
3195	0.03633227552
3196	0.03632900858
3197	0.03631784178
3198	0.03631285911
3199	0.03629916869
3200	0.03627868839
3201	0.03626244087
3202	0.03624751063
3203	0.03622861585
3204	0.03621120333
3205	0.03619944964
3206	0.03617721335
3207	0.03616458234
3208	0.03615383501
3209	0.03614589789
3210	0.03613861976
3211	0.0361299159
3212	0.03611737158
3213	0.03611158782
3214	0.03609808552
3215	0.03608994352
3216	0.03607366964
3217	0.03606179879
3218	0.03605492267
3219	0.0360378038
3220	0.03602871196
3221	0.03602286481
3222	0.03601265751
3223	0.03600759815
3224	0.03600046967
3225	0.03598959509
3226	0.03598030092
3227	0.03597882286
3228	0.03596205857
3229	0.03595181189
3230	0.03592814708
3231	0.03590589138
3232	0.03589342577
3233	0.03587980791
3234	0.0358786418
3235	0.0358648132
3236	0.03584490056
3237	0.03583444763
3238	0.03581639613
3239	0.03580905575
3240	0.03579473848
3241	0.0357753424
3242	0.03576429683
3243	0.03575129571
3244	0.03573814939
3245	0.03572682956
3246	0.0357148681
3247	0.03570261171
3248	0.03568435344
3249	0.03568020832
3250	0.03567361256
3251	0.03567116559
3252	0.03567004705
3253	0.03565759617
3254	0.03564695185
3255	0.03563652738
3256	0.03562023428
3257	0.03560696143
3258	0.03559293464
3259	0.03559212323
3260	0.0355780937
3261	0.03557254013
3262	0.03556715474
3263	0.0355551921
3264	0.03555443187
3265	0.03555066345
3266	0.0355473512
3267	0.035538299
3268	0.03553410135
3269	0.0355161772
3270	0.03549992937
3271	0.03549007503
3272	0.03547837574
3273	0.03546231369
3274	0.03545822924
3275	0.03544491822
3276	0.0354296638
3277	0.03542245607
3278	0.0354210845
3279	0.03541801206
3280	0.03540456585
3281	0.03540104628
3282	0.03538466162
3283	0.03538067899
3284	0.03536552626
3285	0.03534873103
3286	0.03533857181
3287	0.03533364577
3288	0.03533294311
3289	0.03532776373
3290	0.0353194322
3291	0.03530469292
3292	0.03529831953
3293	0.03528403218
3294	0.03528326133
3295	0.03526726861
3296	0.03525174487
3297	0.03524812975
3298	0.03524550173
3299	0.0352434854
3300	0.03524224063
3301	0.03523735281
3302	0.0352367186
3303	0.03522155489
3304	0.03522054341
3305	0.03521306496
3306	0.0352011529
3307	0.03520029631
3308	0.03519009553
3309	0.0351809782
3310	0.03517282308
3311	0.03515993546
3312	0.03515682878
3313	0.03514229384
3314	0.03513753219
3315	0.03512155364
3316	0.03511915384
3317	0.03511854984
3318	0.0351021001
3319	0.03509065544
3320	0.03508105373
3321	0.03506638843
3322	0.03505509901
3323	0.03503799094
3324	0.03502728411
3325	0.0350108529
3326	0.03499776061
3327	0.03498637413
3328	0.03497374361
3329	0.03496377074
3330	0.03495052106
3331	0.03493773562
3332	0.03492846848
3333	0.03492050772
3334	0.03490720938
3335	0.03490662565
3336	0.03489048272
3337	0.0348803322
3338	0.03487966058
3339	0.03486881501
3340	0.03485251926
3341	0.03484266391
3342	0.03483167956
3343	0.03482791958
3344	0.03482024995
3345	0.03480909612
3346	0.03480836193
3347	0.03480727891
3348	0.03479608535
3349	0.03478568124
3350	0.0347755727
3351	0.03476465808
3352	0.03476380709
3353	0.03475608491
3354	0.0347541306
3355	0.03474270275
3356	0.03472319541
3357	0.03471146048
3358	0.03469575315
3359	0.03467909867
3360	0.03467322116
3361	0.03466847972
3362	0.03466792464
3363	0.03466667215
3364	0.03465632981
3365	0.03464272407
3366	0.03462669704
3367	0.03461614164
3368	0.03460478405
3369	0.03460404043
3370	0.03459633587
3371	0.03459584335
3372	0.0345950015
3373	0.034586535
3374	0.03458267514
3375	0.03457095989
3376	0.03456671075
3377	0.03455538968
3378	0.03454610211
3379	0.03453710866
3380	0.03452166968
3381	0.03452117815
3382	0.03450620261
3383	0.03449629729
3384	0.0344808079
3385	0.03446980873
3386	0.03446577371
3387	0.03444861567
3388	0.03443761219
3389	0.03443251558
3390	0.03442998777
3391	0.03441923804
3392	0.03440881918
3393	0.03439211414
3394	0.03439101121
3395	0.03438039869
3396	0.03436739802
3397	0.03434897395
3398	0.03434836808
3399	0.03433797651
3400	0.03433447216
3401	0.03431567033
3402	0.03430562671
3403	0.03429941968
3404	0.03428286723
3405	0.03426782668
3406	0.03425476076
3407	0.03425426726
3408	0.03424274525
3409	0.03424196728
3410	0.03422824693
3411	0.03421505204
3412	0.03420270491
3413	0.0341924925
3414	0.03419182933
3415	0.03417629168
3416	0.03416795107
3417	0.03415620372
3418	0.03414743226
3419	0.03413016634
3420	0.03411687892
3421	0.03410488725
3422	0.03409890067
3423	0.03409445169
3424	0.03408817738
3425	0.03408449368
3426	0.03407393893
3427	0.03406202693
3428	0.03405233199
3429	0.03404178622
3430	0.03404116457
3431	0.03402147338
3432	0.03401092855
3433	0.03400112563
3434	0.03400061856
3435	0.03399678037
3436	0.03399173509
3437	0.03397971049
3438	0.03396900104
3439	0.03395885886
3440	0.03395294031
3441	0.03393904836
3442	0.03393288316
3443	0.03392333397
3444	0.03390948525
3445	0.03390069854
3446	0.03388837401
3447	0.03387930083
3448	0.03387727033
3449	0.03386177396
3450	0.03385409743
3451	0.03384681328
3452	0.03383755599
3453	0.03383660089
3454	0.03382666588
3455	0.03382032539
3456	0.03381056892
3457	0.03380435713
3458	0.0338022258
3459	0.03379913241
3460	0.03379757768
3461	0.03378168398
3462	0.03376962174
3463	0.03375993743
3464	0.03375389075
3465	0.03374054705
3466	0.03373515123
3467	0.03373214206
3468	0.03372566812
3469	0.03371638543
3470	0.03370519479
3471	0.03370250307
3472	0.03369620517
3473	0.03368412865
3474	0.03367270958
3475	0.03365779403
3476	0.03364663195
3477	0.03364554102
3478	0.0336331819
3479	0.03363201635
3480	0.033614998
3481	0.03360084789
3482	0.03359907646
3483	0.0335872555
3484	0.03358381307
3485	0.03357450722
3486	0.03357237306
3487	0.03356341987
3488	0.03354686791
3489	0.03352818458
3490	0.03352359931
3491	0.03350850999
3492	0.03349583207
3493	0.03348665163
3494	0.03348611178
3495	0.03348534845
3496	0.03348377475
3497	0.0334648706
3498	0.03345325049
3499	0.03344584487
3500	0.03344493259
3501	0.03343575781
3502	0.03342734777
3503	0.03341314611
3504	0.03339924399
3505	0.03339178444
3506	0.03339128692
3507	0.03338170119
3508	0.03336983187
3509	0.03335763083
3510	0.03334487449
3511	0.03333516896
3512	0.03333201171
3513	0.03332375979
3514	0.03331366089
3515	0.03331288538
3516	0.03330699259
3517	0.0332925271
3518	0.03328053363
3519	0.03326668406
3520	0.03326022509
3521	0.03325766956
3522	0.03325034546
3523	0.03323139039
3524	0.03322282379
3525	0.03321075501
3526	0.03319730179
3527	0.03318381648
3528	0.03318311719
3529	0.03316778551
3530	0.03315702987
3531	0.03313947091
3532	0.03312216401
3533	0.03311021633
3534	0.03310750885
3535	0.03310174614
3536	0.03310104855
3537	0.03309164372
3538	0.03308241026
3539	0.03307277377
3540	0.03305981486
3541	0.03304487371
3542	0.03303751002
3543	0.03303703976
3544	0.03302360965
3545	0.03302311575
3546	0.03301356939
3547	0.03301303865
3548	0.03299898602
3549	0.03299501911
3550	0.03298931955
3551	0.03298696982
3552	0.03297767569
3553	0.03296256772
3554	0.03295783449
3555	0.03295743772
3556	0.03294697967
3557	0.03294633778
3558	0.03293740783
3559	0.03292544033
3560	0.03292298133
3561	0.03291116868
3562	0.03290175852
3563	0.03290105377
3564	0.03289393113
3565	0.03289295108
3566	0.03289035331
3567	0.0328894467
3568	0.03288119712
3569	0.03287326185
3570	0.03287289595
3571	0.03286963924
3572	0.03286733196
3573	0.03285417595
3574	0.03284574734
3575	0.03283268678
3576	0.03281857962
3577	0.03280957869
3578	0.03279877608
3579	0.03278383089
3580	0.03277009423
3581	0.0327577623
3582	0.03274774076
3583	0.03274593481
3584	0.03273705874
3585	0.03273115338
3586	0.032719847
3587	0.0327123737
3588	0.03270101218
3589	0.03269458447
3590	0.03268396693
3591	0.03267592446
3592	0.03267127375
3593	0.03266519191
3594	0.03265146023
3595	0.03263439011
3596	0.03262422363
3597	0.03261708377
3598	0.03260644336
3599	0.03259111441
3600	0.03257797123
3601	0.03256644259
3602	0.03255518438
3603	0.03254147395
3604	0.03252616156
3605	0.03252577814
3606	0.03251918197
3607	0.03250980591
3608	0.03249905245
3609	0.03248915133
3610	0.03248858837
3611	0.0324842445
3612	0.03248374125
3613	0.03247127784
3614	0.03246339908
3615	0.03245062306
3616	0.03244416016
3617	0.03243671859
3618	0.03242275381
3619	0.03241415315
3620	0.03240498576
3621	0.03238973452
3622	0.03237725333
3623	0.03236728042
3624	0.03235131061
3625	0.03234138142
3626	0.03233857947
3627	0.03233252747
3628	0.03232768359
3629	0.03232459742
3630	0.03231914947
3631	0.03231107144
3632	0.03229844816
3633	0.03228707139
3634	0.03227636039
3635	0.03226263734
3636	0.03224887358
3637	0.03223659886
3638	0.03222200001
3639	0.03221397943
3640	0.03221334475
3641	0.03220355162
3642	0.03219071077
3643	0.03217667571
3644	0.03216546817
3645	0.0321648171
3646	0.03214713591
3647	0.0321342139
3648	0.03212403454
3649	0.03211948341
3650	0.03210548932
3651	0.0320908658
3652	0.0320869477
3653	0.03208118354
3654	0.03207287705
3655	0.03206404617
3656	0.03205009744
3657	0.03204113267
3658	0.03203364954
3659	0.0320313681
3660	0.03203096388
3661	0.03202310771
3662	0.03202268698
3663	0.03201897566
3664	0.03200642142
3665	0.03199010321
3666	0.03197992978
3667	0.03197711479
3668	0.03196731078
3669	0.03196684107
3670	0.03195989948
3671	0.03195832263
3672	0.03195694575
3673	0.03194635856
3674	0.03194404738
3675	0.03193739872
3676	0.03192602532
3677	0.03192334663
3678	0.03192233541
3679	0.03191091536
3680	0.03189883187
3681	0.03189018898
3682	0.03188313223
3683	0.03188023609
3684	0.03187568009
3685	0.03186616694
3686	0.03185549387
3687	0.0318378453
3688	0.03183556005
3689	0.0318325479
3690	0.03182132063
3691	0.03181978359
3692	0.03181168542
3693	0.03180923256
3694	0.03179766321
3695	0.03178326256
3696	0.03177210874
3697	0.03176738171
3698	0.03175917976
3699	0.03174780141
3700	0.03174624219
3701	0.03174018584
3702	0.03173749202
3703	0.03172973724
3704	0.03172383704
3705	0.03171455353
3706	0.0317051481
3707	0.03170249735
3708	0.03169622463
3709	0.0316814198
3710	0.03167953803
3711	0.03166769628
3712	0.03165743176
3713	0.03164264068
3714	0.03163348013
3715	0.03162477025
3716	0.03161241826
3717	0.03160783207
3718	0.03160130885
3719	0.03159597075
3720	0.03158349808
3721	0.03157187112
3722	0.03156541367
3723	0.03155036552
3724	0.0315457167
3725	0.03153925877
3726	0.03152970311
3727	0.03152174799
3728	0.03151300834
3729	0.03150786618
3730	0.03150124741
3731	0.0315005978
3732	0.03149834739
3733	0.03148740382
3734	0.0314811194
3735	0.0314673125
3736	0.03146399506
3737	0.03144891977
3738	0.03144828924
3739	0.03144383436
3740	0.03143467842
3741	0.03142103244
3742	0.03141883249
3743	0.03141671221
3744	0.03140348074
3745	0.03139207479
3746	0.03138014226
3747	0.03137430476
3748	0.03136226494
3749	0.03134969231
3750	0.03134596924
3751	0.03134163615
3752	0.03133460531
3753	0.03132725719
3754	0.03131319248
3755	0.03129730892
3756	0.03129249399
3757	0.03129065196
3758	0.03128352835
3759	0.03127351589
3760	0.03126750292
3761	0.03126681912
3762	0.03125878021
3763	0.03124838429
3764	0.03123854838
3765	0.03123104136
3766	0.03121986954
3767	0.03121503171
3768	0.03121108186
3769	0.03120110192
3770	0.03118870165
3771	0.03118568474
3772	0.03118501681
3773	0.03117356134
3774	0.03116068408
3775	0.03115254954
3776	0.03114238386
3777	0.03113098018
3778	0.03111967952
3779	0.0311190988
3780	0.03110965036
3781	0.0311092607
3782	0.03109969548
3783	0.03109667712
3784	0.03108752364
3785	0.03108306256
3786	0.03106900574
3787	0.03105295492
3788	0.03104384937
3789	0.03103376041
3790	0.03102671256
3791	0.03100547975
3792	0.03099061208
3793	0.03097776736
3794	0.03096829416
3795	0.03095787755
3796	0.03095236784
3797	0.03094598952
3798	0.03093908484
3799	0.03093137406
3800	0.03093085027
3801	0.03091315688
3802	0.030902831
3803	0.0309006118
3804	0.03088671805
3805	0.03087703006
3806	0.0308749363
3807	0.03086087354
3808	0.03085216206
3809	0.03084574586
3810	0.03083600947
3811	0.03082486943
3812	0.03082409738
3813	0.03082354586
3814	0.03082126879
3815	0.03081504136
3816	0.03079628372
3817	0.03078364775
3818	0.03078200077
3819	0.03077579533
3820	0.03076212678
3821	0.0307495291
3822	0.03074329236
3823	0.03074206324
3824	0.03072895083
3825	0.03072279052
3826	0.03071689953
3827	0.03070647066
3828	0.03069710263
3829	0.03068842686
3830	0.0306787279
3831	0.03067347378
3832	0.03067288235
3833	0.03066225972
3834	0.03066186405
3835	0.03065183885
3836	0.030637975
3837	0.03062487321
3838	0.03061948762
3839	0.03060883582
3840	0.03060038755
3841	0.03058891085
3842	0.03058850188
3843	0.03058182303
3844	0.03057436005
3845	0.03056298849
3846	0.03056246378
3847	0.03055506112
3848	0.03054699496
3849	0.03054159874
3850	0.03053365326
3851	0.030527019
3852	0.03052155757
3853	0.030511889
3854	0.03050151872
3855	0.0304928432
3856	0.03048809795
3857	0.03048707402
3858	0.03047705624
3859	0.03046249426
3860	0.03044849401
3861	0.0304350971
3862	0.03042242198
3863	0.0304219311
3864	0.0304152485
3865	0.03041468673
3866	0.03040350461
3867	0.03040306581
3868	0.03040255184
3869	0.03039066124
3870	0.030383665
3871	0.0303693698
3872	0.03036338524
3873	0.0303510607
3874	0.03034590523
3875	0.03033617243
3876	0.0303321527
3877	0.03031434077
3878	0.0303139306
3879	0.03030005761
3880	0.03028887919
3881	0.03028787372
3882	0.03027857283
3883	0.03027070024
3884	0.03025826128
3885	0.03024522796
3886	0.03023493443
3887	0.03022530369
3888	0.0302195297
3889	0.03021846792
3890	0.03020780283
3891	0.03019472229
3892	0.03018846944
3893	0.03017880812
3894	0.03016752264
3895	0.03016321895
3896	0.03015335157
3897	0.03014453887
3898	0.03013584365
3899	0.03012635707
3900	0.03012581995
3901	0.03011955408
3902	0.0301072164
3903	0.0301009626
3904	0.03008723546
3905	0.03008365799
3906	0.03007801225
3907	0.03007560597
3908	0.030062321
3909	0.03005520988
3910	0.03004390592
3911	0.03003666817
